operator_name,kernel_name,kernel_call_count,kernel_time_us,percent
aten::copy_,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",388,576.283,0.009%
aten::copy_,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",289,497.601,0.008%
aten::embedding,embedding_kernel,289,803.757,0.013%
aten::exp,exp_func_kernel_rank_1,990,1670.978,0.027%
aten::fill_,fill_scalar_kernel,579,532.195,0.009%
aten::full,full_func_scalar_kernel_rank_1,198,196.867,0.003%
aten::gt,gt_func_scalar_kernel_rank_1,99,105.222,0.002%
aten::index,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",1247,4747.737,0.077%
aten::index,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",336,767.762,0.012%
aten::index,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",2,7.072,<0.001%
aten::masked_fill_,masked_fill_kernel_kernel_rank_4,990,3093.803,0.050%
aten::masked_fill_,masked_fill_kernel_kernel_rank_2,289,1225.174,0.020%
aten::mm,mm_kernel_general_host_tma,7879,695289.252,11.279%
aten::mm,gemv_kernel,1320,24468.488,0.397%
aten::mul,mul_broadcast_2d_kernel,1320,30618.767,0.497%
aten::scatter_,_scatter_jit_function,17,21.692,<0.001%
aten::sigmoid,sigmoid_forward_kernel_rank_1,1320,1643.407,0.027%
aten::sub,sub_func_kernel_rank_1,1734,1742.34,0.028%
aten::sub,sub_func_tensor_scalar_kernel_rank_1,385,395.158,0.006%
aten::zero_,zeros_kernel,1320,14025.581,0.228%
aten::zeros,zeros_kernel,2640,2574.641,0.042%
record_param_comms,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),289,22861.027,0.371%
symm_mem::two_shot_all_reduce_,"void (anonymous namespace)::two_shot_all_reduce_kernel_inplace<c10::BFloat16, 16, 2>(c10::BFloat16**, unsigned long, unsigned long, unsigned int**, unsigned long, unsigned long)",1353,149313.621,2.422%
triton_per_fused_1,triton_per_fused_1,990,35301.705,0.573%
triton_poi_fused_0,triton_poi_fused_0,1320,20154.645,0.327%
triton_poi_fused_2,triton_poi_fused_2,33,48.385,<0.001%
triton_poi_fused_3,triton_poi_fused_3,297,405.892,0.007%
triton_poi_fused_5,triton_poi_fused_5,990,7675.506,0.125%
triton_poi_fused_7,triton_poi_fused_7,330,10933.381,0.177%
triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,288,332.065,0.005%
triton_poi_fused___and_____or___add_ge_lt_mul_sub_0,triton_poi_fused___and_____or___add_ge_lt_mul_sub_0,1,1.376,<0.001%
triton_poi_fused___and_____or___bitwise_not_ge_lt_1,triton_poi_fused___and_____or___bitwise_not_ge_lt_1,1,1.056,<0.001%
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,990,20541.48,0.333%
triton_poi_fused_add_2,triton_poi_fused_add_2,330,11912.207,0.193%
triton_poi_fused_add_4,triton_poi_fused_add_4,990,32297.117,0.524%
triton_poi_fused_mul_sigmoid_view_0,triton_poi_fused_mul_sigmoid_view_0,33,1012.854,0.016%
triton_poi_fused_mul_silu_slice_0,triton_poi_fused_mul_silu_slice_0,1320,12581.19,0.204%
triton_red_fused_1,triton_red_fused_1,33,844.848,0.014%
triton_red_fused_6,triton_red_fused_6,330,5372.814,0.087%
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_1,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_1,330,25887.959,0.420%
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,990,80431.389,1.305%
vllm::flashinfer_trtllm_fused_allreduce_norm,"void flashinfer::trtllm_allreduce_fusion::allreduce_fusion_kernel_oneshot_lamport<(flashinfer::trtllm_allreduce_fusion::AllReduceFusionPattern)1, __nv_bfloat16, 2, true, true>(flashinfer::trtllm_allreduce_fusion::AllReduceFusionParams<__nv_bfloat16>)",1320,265973.375,4.314%
vllm::moe_forward_shared,fused_moe_kernel,2640,799623.486,12.971%
vllm::moe_forward_shared,topk_gating_softmax_kernel,1320,21208.336,0.344%
vllm::moe_forward_shared,moe_align_block_size_stage4,1320,6067.525,0.098%
vllm::moe_forward_shared,moe_align_block_size_stage1,1320,4779.618,0.078%
vllm::moe_forward_shared,moe_align_block_size_stage2_vec,1320,4245.217,0.069%
vllm::moe_forward_shared,moe_align_block_size_stage3,1320,1801.682,0.029%
vllm::qwen_gdn_attention_core,"void cutlass::device_kernel<flat::kernel::FlatKernelTmaWarpSpecializedDeltaRule<flat::collective::FlatMainloopTmaWarpSpecializedDeltaRule<cutlass::bfloat16_t, float, float, cute::tuple<cute::C<64>, cute::C<64>, cute::C<128> >, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > >, flat::kernel::IndividualTileScheduler<flat::kernel::GVATag>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > > >(flat::kernel::FlatKernelTmaWarpSpecializedDeltaRule<flat::collective::FlatMainloopTmaWarpSpecializedDeltaRule<cutlass::bfloat16_t, float, float, cute::tuple<cute::C<64>, cute::C<64>, cute::C<128> >, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > >, flat::kernel::IndividualTileScheduler<flat::kernel::GVATag>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > >::Params)",990,195963.532,3.179%
vllm::qwen_gdn_attention_core,_causal_conv1d_fwd_kernel,990,60840.646,0.987%
vllm::qwen_gdn_attention_core,_fused_post_conv_kernel,990,46159.033,0.749%
vllm::qwen_gdn_attention_core,fused_sigmoid_gating_delta_rule_update_kernel,960,26251.82,0.426%
vllm::unified_attention_with_output,kernel_unified_attention,330,583336.804,9.463%
vllm::unified_kv_cache_update,reshape_and_cache_kernel_flash,330,7151.549,0.116%
null,fused_moe_kernel,20480,1160181.912,18.820%
null,mm_kernel_general_host_tma,58880,431394.398,6.998%
null,_fused_recurrent_gated_delta_rule_packed_decode_kernel_fp32_beta,7680,327379.177,5.311%
null,kernel_unified_attention,2560,253385.028,4.110%
null,gemv_kernel,10240,84940.786,1.378%
null,"void flashinfer::trtllm_allreduce_fusion::allreduce_fusion_kernel_oneshot_lamport<(flashinfer::trtllm_allreduce_fusion::AllReduceFusionPattern)1, __nv_bfloat16, 2, true, true>(flashinfer::trtllm_allreduce_fusion::AllReduceFusionParams<__nv_bfloat16>)",10240,74128.845,1.202%
null,"void vllm::cross_device_reduce_1stage<__nv_bfloat16, 2>(vllm::RankData*, vllm::RankSignals, vllm::Signal*, __nv_bfloat16*, int, int)",10240,53615.208,0.870%
null,topk_gating_softmax_kernel,10240,42247.953,0.685%
null,moe_align_block_size_stage2_vec,10040,33912.066,0.550%
null,moe_align_block_size_stage4,10040,30760.695,0.499%
null,zeros_kernel,20080,28102.818,0.456%
null,triton_poi_fused_mul_silu_slice_0,10240,25500.369,0.414%
null,_causal_conv1d_update_kernel,7680,25366.308,0.411%
null,memcpy32_post,20480,25107.001,0.407%
null,moe_sum_kernel,10240,24708.292,0.401%
null,moe_align_block_size_stage1,10040,22043.635,0.358%
null,mul_broadcast_2d_kernel,10240,20464.779,0.332%
null,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,7680,19830.187,0.322%
null,triton_per_fused_1,7680,19291.471,0.313%
null,sigmoid_forward_kernel_rank_1,10240,17977.19,0.292%
null,triton_poi_fused_0,10240,17364.171,0.282%
null,reduce_segments,2560,13609.827,0.221%
null,moe_align_block_size_stage3,10040,13534.005,0.220%
null,triton_poi_fused_add_4,7680,12274.368,0.199%
null,triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,7680,10413.911,0.169%
null,triton_poi_fused_5,7680,8956.313,0.145%
null,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_1,2560,6482.149,0.105%
null,triton_poi_fused_7,2560,5638.618,0.091%
null,reshape_and_cache_kernel_flash,2560,4224.844,0.069%
null,triton_poi_fused_add_2,2560,4081.919,0.066%
null,triton_red_fused_6,2560,3903.831,0.063%
null,_compute_slot_mapping_kernel,1156,3310.885,0.054%
null,triton_poi_fused_3,2304,2408.917,0.039%
null,triton_red_fused_1,256,501.064,0.008%
null,triton_poi_fused_mul_sigmoid_view_0,256,432.624,0.007%
null,_silu_and_mul_kernel_kernel_rank_2,200,368.866,0.006%
null,triton_poi_fused_2,256,327.109,0.005%
null,fill_scalar_kernel,200,325.432,0.005%
