operator_name,kernel_name,kernel_call_count,kernel_time_us,percent
aten::copy_,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",388,581.291,0.009%
aten::copy_,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",289,442.463,0.007%
aten::embedding,embedding_kernel,289,801.298,0.013%
aten::exp,exp_func_kernel_rank_1,990,1629.059,0.026%
aten::fill_,fill_scalar_kernel,355,324.961,0.005%
aten::full,full_func_scalar_kernel_rank_1,198,195.816,0.003%
aten::gt,gt_func_scalar_kernel_rank_1,99,100.0,0.002%
aten::index,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",1247,4755.516,0.077%
aten::index,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",336,776.112,0.013%
aten::index,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",2,7.265,<0.001%
aten::masked_fill_,masked_fill_kernel_kernel_rank_4,990,3082.41,0.050%
aten::masked_fill_,masked_fill_kernel_kernel_rank_2,289,1227.844,0.020%
aten::mm,mm_kernel_general_host_tma,7879,695900.687,11.260%
aten::mm,gemv_kernel,1320,24434.314,0.395%
aten::mul,mul_broadcast_2d_kernel,1320,30585.741,0.495%
aten::scatter_,_scatter_jit_function,17,23.329,<0.001%
aten::sigmoid,sigmoid_forward_kernel_rank_1,1320,1636.284,0.026%
aten::sub,sub_func_tensor_scalar_kernel_rank_1,385,428.192,0.007%
aten::zero_,zeros_kernel,1320,14012.048,0.227%
aten::zeros,zeros_kernel,2640,2572.689,0.042%
record_param_comms,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),289,22775.15,0.369%
symm_mem::two_shot_all_reduce_,"void (anonymous namespace)::two_shot_all_reduce_kernel_inplace<c10::BFloat16, 16, 2>(c10::BFloat16**, unsigned long, unsigned long, unsigned int**, unsigned long, unsigned long)",1353,148399.53,2.401%
triton_per_fused_1,triton_per_fused_1,990,35431.496,0.573%
triton_poi_fused_0,triton_poi_fused_0,1320,20184.381,0.327%
triton_poi_fused_2,triton_poi_fused_2,33,50.113,<0.001%
triton_poi_fused_3,triton_poi_fused_3,297,413.387,0.007%
triton_poi_fused_5,triton_poi_fused_5,990,7677.907,0.124%
triton_poi_fused_7,triton_poi_fused_7,330,10959.615,0.177%
triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,288,342.045,0.006%
triton_poi_fused___and_____or___add_ge_lt_mul_sub_0,triton_poi_fused___and_____or___add_ge_lt_mul_sub_0,1,1.216,<0.001%
triton_poi_fused___and_____or___bitwise_not_ge_lt_1,triton_poi_fused___and_____or___bitwise_not_ge_lt_1,1,1.087,<0.001%
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,990,20439.58,0.331%
triton_poi_fused_add_2,triton_poi_fused_add_2,330,11785.28,0.191%
triton_poi_fused_add_4,triton_poi_fused_add_4,990,32282.787,0.522%
triton_poi_fused_mul_sigmoid_view_0,triton_poi_fused_mul_sigmoid_view_0,33,1017.75,0.016%
triton_poi_fused_mul_silu_slice_0,triton_poi_fused_mul_silu_slice_0,1320,12541.758,0.203%
triton_red_fused_1,triton_red_fused_1,33,839.764,0.014%
triton_red_fused_6,triton_red_fused_6,330,5361.386,0.087%
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_1,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_1,330,26061.079,0.422%
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,990,80493.944,1.302%
vllm::flashinfer_trtllm_fused_allreduce_norm,"void flashinfer::trtllm_allreduce_fusion::allreduce_fusion_kernel_oneshot_lamport<(flashinfer::trtllm_allreduce_fusion::AllReduceFusionPattern)1, __nv_bfloat16, 2, true, true>(flashinfer::trtllm_allreduce_fusion::AllReduceFusionParams<__nv_bfloat16>)",1320,265897.632,4.302%
vllm::moe_forward_shared,fused_moe_kernel,2640,800045.038,12.945%
vllm::moe_forward_shared,topk_gating_softmax_kernel,1320,21090.427,0.341%
vllm::moe_forward_shared,moe_align_block_size_stage4,1320,6031.278,0.098%
vllm::moe_forward_shared,moe_align_block_size_stage1,1320,4717.462,0.076%
vllm::moe_forward_shared,moe_align_block_size_stage2_vec,1320,4224.961,0.068%
vllm::moe_forward_shared,moe_align_block_size_stage3,1320,1748.907,0.028%
vllm::qwen_gdn_attention_core,"void cutlass::device_kernel<flat::kernel::FlatKernelTmaWarpSpecializedDeltaRule<flat::collective::FlatMainloopTmaWarpSpecializedDeltaRule<cutlass::bfloat16_t, float, float, cute::tuple<cute::C<64>, cute::C<64>, cute::C<128> >, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > >, flat::kernel::IndividualTileScheduler<flat::kernel::GVATag>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > > >(flat::kernel::FlatKernelTmaWarpSpecializedDeltaRule<flat::collective::FlatMainloopTmaWarpSpecializedDeltaRule<cutlass::bfloat16_t, float, float, cute::tuple<cute::C<64>, cute::C<64>, cute::C<128> >, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > >, flat::kernel::IndividualTileScheduler<flat::kernel::GVATag>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > >::Params)",990,195970.531,3.171%
vllm::qwen_gdn_attention_core,_causal_conv1d_fwd_kernel,990,60940.011,0.986%
vllm::qwen_gdn_attention_core,_fused_post_conv_kernel,990,46146.624,0.747%
vllm::qwen_gdn_attention_core,fused_sigmoid_gating_delta_rule_update_kernel,960,26350.034,0.426%
vllm::unified_attention_with_output,kernel_unified_attention,330,583366.794,9.439%
vllm::unified_kv_cache_update,reshape_and_cache_kernel_flash,330,7158.275,0.116%
null,fused_moe_kernel,20480,1176955.726,19.044%
null,mm_kernel_general_host_tma,58880,431086.681,6.975%
null,_fused_recurrent_gated_delta_rule_packed_decode_kernel_fp32_beta,7680,326464.023,5.282%
null,kernel_unified_attention,2560,253623.079,4.104%
null,gemv_kernel,10240,85298.299,1.380%
null,"void flashinfer::trtllm_allreduce_fusion::allreduce_fusion_kernel_oneshot_lamport<(flashinfer::trtllm_allreduce_fusion::AllReduceFusionPattern)1, __nv_bfloat16, 2, true, true>(flashinfer::trtllm_allreduce_fusion::AllReduceFusionParams<__nv_bfloat16>)",10240,74466.062,1.205%
null,"void vllm::cross_device_reduce_1stage<__nv_bfloat16, 2>(vllm::RankData*, vllm::RankSignals, vllm::Signal*, __nv_bfloat16*, int, int)",10240,55689.014,0.901%
null,topk_gating_softmax_kernel,10240,42931.916,0.695%
null,moe_align_block_size_stage2_vec,10040,33762.626,0.546%
null,moe_align_block_size_stage4,10040,31040.597,0.502%
null,zeros_kernel,20080,28239.407,0.457%
null,triton_poi_fused_mul_silu_slice_0,10240,25471.698,0.412%
null,_causal_conv1d_update_kernel,7680,25350.616,0.410%
null,memcpy32_post,20480,25082.011,0.406%
null,moe_sum_kernel,10240,24576.473,0.398%
null,moe_align_block_size_stage1,10040,21899.958,0.354%
null,mul_broadcast_2d_kernel,10240,20637.044,0.334%
null,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,7680,19842.764,0.321%
null,triton_per_fused_1,7680,19473.684,0.315%
null,sigmoid_forward_kernel_rank_1,10240,17935.687,0.290%
null,triton_poi_fused_0,10240,17317.211,0.280%
null,moe_align_block_size_stage3,10040,13657.522,0.221%
null,reduce_segments,2560,13524.656,0.219%
null,triton_poi_fused_add_4,7680,12249.149,0.198%
null,triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,7680,10416.003,0.169%
null,triton_poi_fused_5,7680,8954.927,0.145%
null,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_1,2560,6503.428,0.105%
null,triton_poi_fused_7,2560,5652.609,0.091%
null,reshape_and_cache_kernel_flash,2560,4223.939,0.068%
null,triton_poi_fused_add_2,2560,4072.024,0.066%
null,triton_red_fused_6,2560,3914.912,0.063%
null,triton_poi_fused_3,2304,2355.521,0.038%
null,_compute_slot_mapping_graph_kernel,289,923.157,0.015%
null,triton_red_fused_1,256,497.392,0.008%
null,triton_poi_fused_mul_sigmoid_view_0,256,434.598,0.007%
null,_silu_and_mul_kernel_kernel_rank_2,200,370.251,0.006%
null,_compute_num_computed_tokens_kernel,289,363.079,0.006%
null,triton_poi_fused_2,256,344.677,0.006%
null,fill_scalar_kernel,200,321.417,0.005%
null,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_vectorized<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 1, 128, 1, 16, 8>(char*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",1,1.312,<0.001%
