operator_name,kernel_name,kernel_call_count,kernel_time_us,percent
aten::copy_,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",289,458.323,0.002%
aten::embedding,embedding_kernel,289,1364.423,0.006%
aten::exp,exp_func_kernel_rank_1,1584,3020.562,0.014%
aten::fill_,fill_scalar_kernel,355,330.343,0.002%
aten::full,full_func_scalar_kernel_rank_1,198,209.511,<0.001%
aten::gt,gt_func_scalar_kernel_rank_1,99,108.132,<0.001%
aten::index,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",1823,9286.261,0.043%
aten::index,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",354,903.842,0.004%
aten::index,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",2,7.552,<0.001%
aten::masked_fill_,masked_fill_kernel_kernel_rank_4,1584,7193.461,0.034%
aten::masked_fill_,masked_fill_kernel_kernel_rank_2,289,3957.923,0.019%
aten::mm,mm_kernel_general_host_tma,10321,11191690.138,52.373%
aten::scatter_,_scatter_jit_function,17,24.292,<0.001%
aten::sub,sub_func_tensor_scalar_kernel_rank_1,385,441.872,0.002%
record_param_comms,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),289,23085.462,0.108%
symm_mem::two_shot_all_reduce_,"void (anonymous namespace)::two_shot_all_reduce_kernel_inplace<c10::BFloat16, 16, 2>(c10::BFloat16**, unsigned long, unsigned long, unsigned int**, unsigned long, unsigned long)",130,31586.492,0.148%
triton_per_fused_1,triton_per_fused_1,1584,82793.174,0.387%
triton_poi_fused_0,triton_poi_fused_0,2112,49653.709,0.232%
triton_poi_fused_2,triton_poi_fused_2,33,62.369,<0.001%
triton_poi_fused_3,triton_poi_fused_3,30,58.43,<0.001%
triton_poi_fused_4,triton_poi_fused_4,465,887.506,0.004%
triton_poi_fused_5,triton_poi_fused_5,96,645.973,0.003%
triton_poi_fused_6,triton_poi_fused_6,1488,16790.799,0.079%
triton_poi_fused_7,triton_poi_fused_7,32,984.343,0.005%
triton_poi_fused_8,triton_poi_fused_8,496,27468.992,0.129%
triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,288,334.313,0.002%
triton_poi_fused___and_____or___add_ge_lt_mul_sub_0,triton_poi_fused___and_____or___add_ge_lt_mul_sub_0,1,1.28,<0.001%
triton_poi_fused___and_____or___bitwise_not_ge_lt_1,triton_poi_fused___and_____or___bitwise_not_ge_lt_1,1,1.12,<0.001%
triton_poi_fused__to_copy__unsafe_view_add_clone_mean_mm_mul_pow_rsqrt_silu_t_view_2,triton_poi_fused__to_copy__unsafe_view_add_clone_mean_mm_mul_pow_rsqrt_silu_t_view_2,1584,51369.221,0.240%
triton_poi_fused_mul_sigmoid_view_0,triton_poi_fused_mul_sigmoid_view_0,33,1542.084,0.007%
triton_poi_fused_mul_silu_slice_2,triton_poi_fused_mul_silu_slice_2,528,69166.95,0.324%
triton_poi_fused_mul_silu_slice_4,triton_poi_fused_mul_silu_slice_4,1584,207632.105,0.972%
triton_red_fused_1,triton_red_fused_1,33,1981.849,0.009%
triton_red_fused_6,triton_red_fused_6,32,486.154,0.002%
triton_red_fused_7,triton_red_fused_7,496,11751.419,0.055%
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_1,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_1,32,2568.543,0.012%
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_3,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_3,592,90288.431,0.423%
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_5,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_5,1488,255355.685,1.195%
triton_red_fused__to_copy_add_fused_add_rms_norm_1,triton_red_fused__to_copy_add_fused_add_rms_norm_1,496,43492.68,0.204%
triton_red_fused__to_copy_add_fused_add_rms_norm_3,triton_red_fused__to_copy_add_fused_add_rms_norm_3,1488,129447.419,0.606%
vllm::all_reduce,ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<4096ul>),3999,1256216.317,5.879%
vllm::flashinfer_trtllm_fused_allreduce_norm,"void flashinfer::trtllm_allreduce_fusion::allreduce_fusion_kernel_twoshot_sync<(flashinfer::trtllm_allreduce_fusion::AllReduceFusionPattern)1, __nv_bfloat16, 2, true>(flashinfer::trtllm_allreduce_fusion::AllReduceFusionParams<__nv_bfloat16>, std::array<int, 2>, std::array<int, 2>)",128,34320.867,0.161%
vllm::qwen_gdn_attention_core,"void cutlass::device_kernel<flat::kernel::FlatKernelTmaWarpSpecializedDeltaRule<flat::collective::FlatMainloopTmaWarpSpecializedDeltaRule<cutlass::bfloat16_t, float, float, cute::tuple<cute::C<64>, cute::C<64>, cute::C<128> >, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > >, flat::kernel::IndividualTileScheduler<flat::kernel::GVATag>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > > >(flat::kernel::FlatKernelTmaWarpSpecializedDeltaRule<flat::collective::FlatMainloopTmaWarpSpecializedDeltaRule<cutlass::bfloat16_t, float, float, cute::tuple<cute::C<64>, cute::C<64>, cute::C<128> >, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > >, flat::kernel::IndividualTileScheduler<flat::kernel::GVATag>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > >::Params)",1584,378829.029,1.773%
vllm::qwen_gdn_attention_core,_causal_conv1d_fwd_kernel,1584,134646.249,0.630%
vllm::qwen_gdn_attention_core,_fused_post_conv_kernel,1584,94960.205,0.444%
vllm::qwen_gdn_attention_core,fused_sigmoid_gating_delta_rule_update_kernel,1536,62877.146,0.294%
vllm::unified_attention_with_output,kernel_unified_attention,528,2274824.105,10.645%
vllm::unified_kv_cache_update,reshape_and_cache_kernel_flash,528,13924.052,0.065%
null,mm_kernel_general_host_tma,65536,2524428.959,11.813%
null,kernel_unified_attention,4096,777320.263,3.638%
null,_fused_recurrent_gated_delta_rule_packed_decode_kernel_fp32_beta,12288,772125.945,3.613%
null,"void flashinfer::trtllm_allreduce_fusion::allreduce_fusion_kernel_oneshot_lamport<(flashinfer::trtllm_allreduce_fusion::AllReduceFusionPattern)1, __nv_bfloat16, 2, true, true>(flashinfer::trtllm_allreduce_fusion::AllReduceFusionParams<__nv_bfloat16>)",16384,118716.355,0.556%
null,"void vllm::cross_device_reduce_1stage<__nv_bfloat16, 2>(vllm::RankData*, vllm::RankSignals, vllm::Signal*, __nv_bfloat16*, int, int)",16384,115155.905,0.539%
null,mm_kernel_splitk,12288,56123.133,0.263%
null,_causal_conv1d_update_kernel,12288,42289.66,0.198%
null,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_3,12288,41288.669,0.193%
null,triton_per_fused_1,12288,34771.691,0.163%
null,triton_poi_fused_0,16384,31980.345,0.150%
null,reduce_segments,4096,27936.354,0.131%
null,triton_poi_fused_mul_silu_slice_4,12288,22177.333,0.104%
null,triton_poi_fused__to_copy__unsafe_view_add_clone_mean_mm_mul_pow_rsqrt_silu_t_view_2,12288,16823.374,0.079%
null,triton_poi_fused_5,12288,14555.115,0.068%
null,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_1,4096,11838.722,0.055%
null,zeros_kernel,12288,10302.67,0.048%
null,triton_poi_fused_7,4096,9549.655,0.045%
null,triton_poi_fused_mul_silu_slice_2,4096,7415.806,0.035%
null,reshape_and_cache_kernel_flash,4096,6894.142,0.032%
null,triton_red_fused_6,4096,6310.894,0.030%
null,triton_poi_fused_3,3840,5104.365,0.024%
null,_compute_slot_mapping_graph_kernel,289,993.392,0.005%
null,triton_red_fused_1,256,562.735,0.003%
null,triton_poi_fused_mul_sigmoid_view_0,256,439.181,0.002%
null,_compute_num_computed_tokens_kernel,289,361.967,0.002%
null,triton_poi_fused_2,256,309.963,0.001%
